DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY, VALUE(USD) , UNIT PRICE 
6/7/2022,1062815354,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97 MAGNESIUM BASED DESULPHURISING COMPOUND) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,72.00," $ 456,200.73 "," $ 6,336.12 "
6/7/2022,1054075041,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,72.00," $ 456,200.73 "," $ 6,336.12 "
27/6/2022,1115467972,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,24.00," $ 152,066.91 "," $ 6,336.12 "
12/6/2022,1159589915,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97 MAGNESIUM BASED DESULPHURISING COMPOUND) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,72.00," $ 456,200.73 "," $ 6,336.12 "
31/5/2022,1151476732,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97 MAGNESIUM BASED DESULPHURISING COMPOUND) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,48.00," $ 304,133.82 "," $ 6,336.12 "
19/5/2022,1101090283,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,120.00," $ 891,157.70 "," $ 7,426.31 "
19/5/2022,1029265546,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,72.00," $ 534,694.62 "," $ 7,426.31 "
19/5/2022,1077289528,81043010,Metals,MAGNESIUM DESULFURIZER ( MAG97 MAGNESIUM BASED DESULPHURISING COMPOUND) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,49.50," $ 367,602.55 "," $ 7,426.31 "
17/5/2022,1079431314,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (INDUSTRIAL USE ONLY) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,"KEWEIER METAL CO., LIMITED",,KGS,48000.00," $ 408,072.21 ", $ 8.50 
5/5/2022,1023830076,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97 MAGNESIUM BASED DESULPHURISING COMPOUND) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,99.00," $ 735,205.10 "," $ 7,426.31 "
22/4/2022,1005918759,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT(INDUSTRIAL USE ONLY) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,"KEWEIER METAL CO., LIMITED",,KGS,72000.00," $ 612,108.32 ", $ 8.50 
20/4/2022,1006800838,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (INDUSTRIAL USE ONLY) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,"KEWEIER METAL CO., LIMITED",,KGS,72000.00," $ 612,108.32 ", $ 8.50 
20/4/2022,1118047737,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,KGS,24750.00," $ 183,306.19 ", $ 7.41 
8/4/2022,1067281333,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,KGS,49500.00," $ 367,602.55 ", $ 7.43 
31/3/2022,1150651267,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,0.42," $ 3,096.77 "," $ 7,426.31 "
31/3/2022,1424102947,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,71.58," $ 531,597.85 "," $ 7,426.31 "
23/3/2022,1478294955,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - FOR INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,48.00," $ 356,463.08 "," $ 7,426.31 "
21/3/2022,1871353102,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT(INDUSTRIAL USE ONLY) (PURCHASE ORDER NO.3500000803 DT.31/12/2021) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,"KEWEIER METAL CO., LIMITED",,KGS,48000.00," $ 388,868.83 ", $ 8.10 
21/3/2022,1691298486,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT(INDUSTRIAL USE ONLY) (PURCHASE ORDER NO.3500000804 DT.10/01/2022) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,"KEWEIER METAL CO., LIMITED",,KGS,24000.00," $ 204,036.11 ", $ 8.50 
21/3/2022,1552862642,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,KGS,99000.00," $ 733,224.75 ", $ 7.41 
8/3/2022,1357183220,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT(INDUSTRIAL USE ONLY) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,"KEWEIER METAL CO., LIMITED",,KGS,48000.00," $ 388,868.81 ", $ 8.10 
27/11/2021,1075428511,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,KGS,49500.00," $ 502,018.84 ", $ 10.14 
8/11/2021,1077539677,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,KGS,1088.20," $ 11,036.30 ", $ 10.14 
8/11/2021,1085118870,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,KGS,97911.80," $ 993,001.38 ", $ 10.14 
12/10/2021,1186115567,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,74.25," $ 235,042.84 "," $ 3,165.56 "
30/9/2021,1180187739,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,99.00," $ 325,272.56 "," $ 3,285.58 "
14/9/2021,1405741334,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,KGS,74250.00," $ 233,557.58 ", $ 3.15 
2/9/2021,1237307781,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,49.50," $ 165,385.37 "," $ 3,341.12 "
2/9/2021,1041406436,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,49.50," $ 165,385.37 "," $ 3,341.12 "
19/8/2021,1227325645,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,TIANJIN,KGS,49500.00," $ 155,705.05 ", $ 3.15 
10/6/2021,1003243091,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,96.00," $ 227,560.27 "," $ 2,370.42 "
27/5/2021,1128054658,81043010,Metals,MAGNESIUM DESULFURIZATION REAGENT (MAGNESIUM BASED DESULPHURISING COMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,"KEWEIER METAL CO., LIMITED",,MTS,48.00," $ 116,660.64 "," $ 2,430.43 "
24/5/2021,1017282592,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,96.00," $ 227,560.27 "," $ 2,370.42 "
12/5/2021,1143164679,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,48.00," $ 113,780.13 "," $ 2,370.42 "
6/5/2021,1126459576,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,96.00," $ 227,560.27 "," $ 2,370.42 "
6/5/2021,1095713349,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,96.00," $ 227,560.27 "," $ 2,370.42 "
29/4/2021,1065498450,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,96.00," $ 227,568.29 "," $ 2,370.50 "
9/4/2021,1010446251,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,96.00," $ 185,320.48 "," $ 1,930.42 "
5/4/2021,1031056607,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,48.00," $ 113,784.80 "," $ 2,370.52 "
26/3/2021,1385634163,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,72.00," $ 170,677.89 "," $ 2,370.53 "
26/3/2021,1229834397,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,24.00," $ 46,330.29 "," $ 1,930.43 "
1/3/2021,1718644114,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,TIANJINXINGANG,MTS,96.00," $ 185,321.12 "," $ 1,930.43 "
9/2/2021,1371337984,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,TIANJINXINGANG,MTS,72.00," $ 138,990.89 "," $ 1,930.43 "
9/2/2021,1094568882,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE.,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,TIANJINXINGANG,MTS,48.00," $ 92,660.60 "," $ 1,930.43 "
21/1/2021,1142776879,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) (APTA CERT.NO:B20MA2H3WQ050012 DT14.12.20) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE,TIANJINXINGANG,KGS,96000.00," $ 183,880.90 ", $ 1.92 
21/1/2021,1726073794,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,TIANJINXINGANG,MTS,48.00," $ 92,660.56 "," $ 1,930.43 "
30/12/2020,3.0122E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,,MTS,72.00," $ 145,112.00 "," $ 2,015.44 "
30/12/2020,3.0122E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG97( MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,MAGWIN ENTERPRISE LIMITED,,MTS,72.00," $ 145,112.21 "," $ 2,015.45 "
24/12/2020,2.4122E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM DESULPHURISING COMPOUND) - FOR INDUSTRIAL USE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,TIANJINXINGANG,MTS,48.00," $ 96,741.47 "," $ 2,015.45 "
24/12/2020,2.4122E+15,81043010,Metals,MAGNESIUM DESULFURIZER ( MAG97 MAGNESIUM BASED DESULPHURISING COMPOUND) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,TIANJINXINGANG,MTS,48.00," $ 92,660.57 "," $ 1,930.43 "
24/12/2020,2.4122E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG97( MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,MAGWIN ENTERPRISE LIMITED,XINGANG (CHINA),MTS,48.00," $ 96,741.46 "," $ 2,015.45 "
24/12/2020,2.4122E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,48.00," $ 92,660.55 "," $ 1,930.43 "
19/12/2020,1.9122E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) (APTA CERT.NO:B20MA2H3WQ050011 DT14.12.20) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE,TIANJINXINGANG,KGS,41044.60," $ 78,617.85 ", $ 1.92 
19/12/2020,1.9122E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) (APTA CERT.NO:B20MA2H3WQ050011 DT14.12.20) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE,TIANJINXINGANG,KGS,6955.40," $ 13,322.54 ", $ 1.92 
18/12/2020,1.8122E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,MAGWIN ENTERPRISE LIMITED,TIANJINXINGANG,KGS,48000.00," $ 91,940.40 ", $ 1.92 
27/11/2020,2.7112E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) (APTA NO.B20MA52WPX946020 DT.13.10.2020) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE,TIANJINXINGANG,KGS,48000.00," $ 91,940.19 ", $ 1.92 
24/11/2020,2.4112E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97 MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE. ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,48.00," $ 96,741.06 "," $ 2,015.44 "
23/11/2020,2.3112E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG97( MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,MAGWIN ENTERPRISE LIMITED,XINGANG (CHINA),MTS,26.15," $ 52,703.72 "," $ 2,015.44 "
23/11/2020,2.3112E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG97( MAGNESIUM BASED DESULPHURISINGCOMPOUND) - INDUSTRIAL USE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,MAGWIN ENTERPRISE LIMITED,XINGANG (CHINA),MTS,21.85," $ 44,037.33 "," $ 2,015.44 "
18/11/2020,1.8112E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) (APTA CERT.NO:B20MA52WPX946019 DT.22.09.2020) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE,XIANGANG,KGS,48000.00," $ 91,940.04 ", $ 1.92 
13/11/2020,1.3112E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) (APTA CERT.NO:B206741053000023 DT.21.09.2020) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,MAGWIN ENTERPRISE LIMITED,TIANJINXINGANG,KGS,72000.00," $ 137,910.04 ", $ 1.92 
13/11/2020,1.3112E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) (APTA CERT.NO:B20MA52WPX946018 DT.22.09.20) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,WEALTH INTERNATIONAL TRADE,TIANJINXINGANG,KGS,72000.00," $ 137,910.04 ", $ 1.92 
5/11/2020,0511202027676231,81043010,Metals,MAGNESIUM DESULFURIZER ( MAG97 MAGNESIUM BASED DESULPHURISING COMPOUND)APTA CFT NO B20MA52WPX946012 DT 17/09/2020 ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,48.00," $ 95,582.78 "," $ 1,991.31 "
14/10/2020,1.4102E+15,81043010,Metals,MAGNESIUM DESULPHURIZER MAG97 (MAGNESIUM BASED DESULPHURISING COMP) (APTA - B206741053000022 DT. 27/08/2020) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,MAGWIN ENTERPRISE LIMITED,TIANJINXINGANG,MTS,48.00," $ 96,741.15 "," $ 2,015.44 "
29/9/2020,2.9092E+15,81043010,Metals,MAGNESIUM DESULFURIZER ( MAG97 MAGNESIUM BASED DESULPHURISING COMPOUND)APTA NO B20MA4QDGJ460015 DT 03/08/20 ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,TIANJINXINGANG,MTS,48.00," $ 96,741.63 "," $ 2,015.45 "
12/9/2020,1.2092E+15,81043010,Metals,MAGNESIUM DESULPHURIZER MAG97 (MAGNESIUM BASED DESULPHURISING COMP) (APTA - B206741053000021 DT. 10/08/2020) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,MAGWIN ENTERPRISE LIMITED,XINGANG (CHINA),MTS,48.00," $ 96,741.78 "," $ 2,015.45 "
11/9/2020,1.1092E+15,81043010,Metals,MAGNESIUM GRANULES SIZE: 0.2-1 MM UN1869 CLASS 4.1 ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,EMI METALLURGY CO. LIMITED,SHANGHAI,KGS,4800.00," $ 9,530.15 ", $ 1.99 
3/9/2020,0309202021713924,81043010,Metals,MAGNESIUM DESULPHURIZER MAG97 (MAGNESIUM BASED DESULPHURISING COMP) (APTA - B20MA4QDGJ460010 DT. 10/07/2020) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,48.00," $ 99,091.31 "," $ 2,064.40 "
3/9/2020,0309202021713923,81043010,Metals,MAGNESIUM DESULPHURIZER MAG97 (MAGNESIUM BASED DESULPHURISING COMP) (APTA - B206741053000020 DT. 20/07/2020) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,MAGWIN ENTERPRISE LIMITED,XINGANG (CHINA),MTS,48.00," $ 99,091.21 "," $ 2,064.40 "
29/8/2020,2.9082E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) (APTA CERT.NO:B206741053000019 DT.09.07.2020) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,MAGWIN ENTERPRISE LIMITED,XINGANG (CHINA),KGS,48000.00," $ 95,781.01 ", $ 2.00 
19/8/2020,1.9082E+15,81043010,Metals,MAGNESIUM DESULPHURIZER MAG97 (MAGNESIUM BASED DESULPHURISING COMP) (APTA - B20MA4QDGJ460006 DT. 10/07/2020) ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WEALTH INTERNATIONAL TRADE AND INVESTMENT CO LTD,XINGANG (CHINA),MTS,48.00," $ 96,741.44 "," $ 2,015.45 "
16/7/2020,1.6072E+15,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) (APTA CERT.NO:B206741053000017 DT.15.06.2020) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,MAGWIN ENTERPRISE LIMITED,XINGANG (CHINA),KGS,72000.00," $ 142,951.51 ", $ 1.99 
2/7/2020,0207202017687255,81043010,Metals,MAGNESIUM DESULFURIZER MAG 97(MAGNESIUM BASED DESULPHURISINGCOMPOUND) (APTA CERT.NO:B206741053000015 DT.02.06.2020) ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,MAGWIN ENTERPRISE LIMITED,XINGANG (CHINA),KGS,48000.00," $ 96,111.64 ", $ 2.00 
